recency_days,fatigue_score,sentiment_score,engagement_rate_30d,reply_rate_90d,opt_out_risk,mms_affinity,label
33,0.5200014203506758,-0.9398961092592222,0.42640741810332106,0.22015196601102177,0.10336037248299547,0.2442761491971973,0
18,0.23049368946170454,-0.28743075602220747,0.6688288628158845,0.2554947461469654,0.038632683057911274,0.45687205130578024,1
25,0.26494513562226635,-0.5143145189275246,0.4691731847158867,0.4660920190193337,0.260286614946392,0.11517752630339079,1
35,0.1660302489423067,-2.0,0.6800901612752573,0.38443550423487566,0.30587797091729224,0.6315014758040609,1
32,0.2320380294211878,-0.27741490122672546,0.5089932589459406,0.01489853879668284,0.2744343570514738,0.6680080730620294,1
42,0.2853532652497721,-0.7190931395703429,0.47154622478688907,0.15695135613011302,0.12184564474279469,0.4548766845063219,0
15,0.44373419412346476,-0.168311907112627,0.17002639032328254,0.03471276304732715,0.1668305142404415,0.7866347255524245,1
39,0.3562195603422792,0.0013782403854832718,0.2404456708989822,0.28035921424848537,0.3516553558986273,0.03334791603189015,0
27,0.05863953326101795,1.4143455543852674,0.3461324483841573,0.5735416015982305,0.17889098085022012,0.6101587373806513,1
57,0.17528739155890494,0.2437671977260071,0.3349713260286466,0.46183033243857474,0.1468147636424713,0.3594956540395233,0
9,0.5833209279359906,0.2672901063868304,0.7727662597787337,0.3408626868194438,0.0341229549926429,0.528708716225501,1
9,0.4144984586780267,0.3964910681753959,0.5288988502110438,0.3883021527740459,0.17865353416899246,0.25006076892066015,1
28,0.31718049628853573,0.6974468097929007,0.29798859818934487,0.3618982577509366,0.15932054804550158,0.16506848445988345,1
31,0.4695945538744608,0.3634235630836146,0.6375129242575213,0.1897652042792791,0.08823343032285563,0.6988804266546028,1
42,0.27163093526025994,0.22537041953929535,0.6202496446100505,0.7421292150423233,0.08814210900292675,0.6586783500896608,1
24,0.5809785714296439,0.5689975348505149,0.23532955299526695,0.24742135809818697,0.5204893672828089,0.5480402680835313,0
55,0.44116695197757233,-1.9413075366648833,0.44745588405877573,0.1500666976129402,0.143890304823168,0.4953491545215564,0
28,0.285984853499114,1.671241266623061,0.7552460255766472,0.24410159052517563,0.22822162122400863,0.817012254813353,1
7,0.80315643404301,1.271783875770719,0.2233342695309352,0.08538128959445608,0.040255470393085774,0.7699867093706741,1
7,0.3672287588676956,0.17370860148743206,0.44267970023329517,0.2903999385524962,0.06797577954076676,0.28045584806678114,0
59,0.6166383465648558,-1.1304051603270133,0.7619098370237569,0.601352908848495,0.2790650443056104,0.5312706377996348,0
8,0.5894883062673308,0.9682803459943558,0.5358671580464847,0.16458926302770366,0.10253517115761007,0.6539504771918362,1
57,0.1813397345178919,-0.5551011992517688,0.37184900277110555,0.09626885733863921,0.18208264159463153,0.2925380998741392,0
16,0.26900602683670527,0.42707281325994845,0.3391736719545364,0.671888425086739,0.08711090939638384,0.633060097657697,1
5,0.7230508580734645,-1.0263244814283732,0.7679056350069527,0.09110364784702951,0.13668580913613554,0.4967889010234925,1
18,0.2996586606595776,1.781125519178498,0.16725978339561143,0.33544294871532493,0.040716523007138836,0.6479306374022252,1
37,0.4284915722603926,-1.1537734096868961,0.6259735362654835,0.10745893979110954,0.13560532149933363,0.49332075044123724,0
26,0.2553635637183051,0.05518885625320097,0.44981534751074026,0.3890909935468094,0.355564997242424,0.27058104620687873,0
47,0.5015334963660512,-1.6977497716091943,0.5521140832826378,0.12573188691557344,0.3944992700161602,0.3926481633626721,0
37,0.2574174528050931,-0.032977961757057715,0.5149685312930479,0.021810191951448992,0.3686748011030935,0.3598787128501176,0
24,0.5985178492765766,-0.3402281641106206,0.35956712521818784,0.20941527635169946,0.10224817404271846,0.7916302777779403,1
38,0.4646202291147367,0.9097467151247729,0.6969732202359743,0.03563741818795967,0.14137606267012223,0.1481922413609186,0
59,0.5009591049045768,-0.3403035452734923,0.29779088632537787,0.2173334682465789,0.17518640643543704,0.18919355255158035,0
25,0.6057649955026605,0.9108988662770641,0.3363029352577476,0.06838202039289426,0.11210750133182595,0.40844285488483667,1
9,0.42937901744346246,-0.8192964540709368,0.40813887009151956,0.24783145407122883,0.08305850226554379,0.1612086841762882,0
24,0.3199100314097846,-0.22556928243579516,0.614888075637722,0.016213957049902424,0.19177072331020634,0.6789524123112985,0
51,0.1400062789584054,-0.20952967833640487,0.5056817066315993,0.46314106583563225,0.281883130376108,0.3594566605100219,0
13,0.5922513395544188,0.39647060450633376,0.6051629260806838,0.18455212858652767,0.18742429237452413,0.4684708984957236,1
57,0.6222573890378653,0.29469954112564517,0.47150214426315884,0.5560633180175956,0.28213363009328996,0.21098086932429952,0
35,0.7838090493829224,0.5777801239386893,0.3526938529163715,0.3595836394598422,0.1927425845688358,0.4901085580458699,1
36,0.5141149715678258,0.21346448263179144,0.3988712900087246,0.3969288614515169,0.0052895538247278474,0.5888474592078626,0
19,0.1919283453929211,0.5290518612904924,0.12061968809843418,0.3413848704772805,0.2010087404307957,0.5037676221247714,0
56,0.7051423375515983,-0.7182911429545107,0.7120678819943775,0.1885694263766636,0.30703817483219514,0.29684349614883754,0
2,0.3046123887157116,0.31103893350498746,0.2784755196342548,0.24952886896801635,0.003653004359785216,0.07844006360644354,1
18,0.2802264369814005,1.2865647419565451,0.6047890780480504,0.24798063630097142,0.0993205163457848,0.4835479238967825,1
25,0.49625469478248413,-1.3439942139100778,0.31005174842304234,0.33058347457731935,0.45169695263729287,0.5180506483891698,1
29,0.24172338741192828,0.39120636397514236,0.15237522569731413,0.5632617692227454,0.142076134952517,0.24526615845986333,1
28,0.5095952012960144,0.541423822350494,0.6986987456227607,0.40493351959249035,0.2689586136614349,0.13980743465946166,0
9,0.3144005164036965,1.1689491019773466,0.5914754104029544,0.35455320661509726,0.10522894552603076,0.21135909076456075,1
13,0.6503780522796013,0.5808375466321676,0.3297460061370991,0.47668307044704566,0.10221775516493828,0.4316400194673448,0
5,0.5351939093664415,0.08025275372696687,0.4583976134787256,0.5998954090736756,0.22959881318296824,0.5120179254641366,0
34,0.15489075547542402,0.34405855640803085,0.7630572374570634,0.05138583434150994,0.3638759258477699,0.6816536299227521,1
21,0.5784622030449701,-0.5880302676490723,0.19959358549548614,0.08046644901440489,0.17301727230132144,0.6247380152415555,0
34,0.32781073867316357,-0.3103744578861967,0.5757241016595107,0.39229372372459564,0.26954413529448895,0.7927150133327743,0
35,0.8293603621222054,-1.068562271761596,0.206527323867903,0.4872486875331809,0.08456489666727522,0.5101583179734726,0
42,0.32340224511219584,1.1896236114753787,0.10900247632724568,0.2612671613994404,0.2227269661733604,0.47661230442101044,0
33,0.5156750169103608,0.3601258551606768,0.29288034767075827,0.6079808496857619,0.13241582484150125,0.175407809486144,0
39,0.3544883792213039,-0.7328899682596911,0.2667818422447398,0.0790350480818621,0.20855038583618557,0.21221011245304888,0
35,0.3146078343191022,0.21708557013006746,0.6762130315443005,0.6271251786388718,0.34501427770157306,0.7349117109578949,1
39,0.3494437931504377,0.9274781679954661,0.33721610205202684,0.09774374850662476,0.0633124086488754,0.6903694765049571,0
37,0.6444365048769177,0.7942338603635073,0.3082995660882641,0.11636743983572412,0.1272358537759772,0.4351109696527174,1
19,0.33452976672345075,-0.7421108905331211,0.44614953695054965,0.24584681116404192,0.355688741278311,0.4536326659254715,1
15,0.22437038990906796,-2.0,0.6897591075324585,0.2400216755686107,0.12258962282920893,0.40770381175267373,1
48,0.5476534235614343,0.31630886791710394,0.622430406048005,0.06827067106954667,0.08006931538512738,0.5842464682114812,1
20,0.27859033136254224,-0.7094957054705866,0.18529469106613689,0.1458584258270473,0.08836915273805719,0.5357621683283219,0
33,0.6207149537044727,0.4978620047844007,0.5030163519711056,0.32247979012685435,0.455538056113899,0.36724015638582325,0
12,0.512169562130915,0.760216310668993,0.34580804265087006,0.6332161307492274,0.15086645756541545,0.5093854341686305,1
26,0.47514488987187425,0.8909064889307059,0.21979672822499044,0.4437728149124081,0.1235125480077504,0.5237150200845946,1
32,0.5456773727628477,1.3957923887828254,0.22508361878525776,0.17752622456412634,0.022735096077217687,0.3902047674940875,1
38,0.7006634947601019,0.9890855344618429,0.7239282746138307,0.24575975637244554,0.16297609915058084,0.474889254582317,0
32,0.46325898742260535,1.3996390630272175,0.47412957489660174,0.4906057796134722,0.29388515023458806,0.3880544266788548,0
22,0.3078552107336703,1.1032482745882648,0.4523252012561212,0.32724121869242856,0.0576470415973699,0.27390558933177794,1
58,0.6552838072306798,1.1729740592177336,0.4106266081176438,0.15356386353591436,0.288705279978943,0.5771212616772295,0
31,0.5315862430363087,-0.032694511438218096,0.712114386754005,0.23295693075944113,0.2110935426784085,0.5644726346394394,0
49,0.4776156214586616,-1.031461144985902,0.7564659278319621,0.591004156849928,0.0178235559218931,0.34409448843987084,0
44,0.12505676183939718,1.98581620358593,0.35771193635127385,0.1035011896302093,0.07577541802013724,0.4334447562680815,1
34,0.5373070742284163,0.05036234817281615,0.24922733523736373,0.5465831886047683,0.42062766064593105,0.2752938907027023,0
54,0.36625091459081766,0.9829664511793876,0.16375410292726456,0.36516339195791303,0.1526801506511534,0.4066277707610131,0
7,0.05470458325934319,-0.44021986481937764,0.5365565440464535,0.0807966804257273,0.03284607750001353,0.9324243534261804,1
56,0.025253552456556812,0.7711379540365114,0.3153535071163549,0.17695464520969373,0.04416262846123858,0.6271040248184645,1
51,0.26751590332072556,-1.9559706600319726,0.3812516226727951,0.4515597635262879,0.3070518529181534,0.5716738059030151,0
30,0.05983528084789702,-0.3283547128007632,0.22823182819123541,0.415592072915537,0.5134327925548721,0.8249756395397854,0
44,0.412891936384138,-0.0787288667138307,0.3749724251347681,0.2981088633725953,0.055314499416631635,0.28446480812009745,0
31,0.13193138009961683,0.370087014644149,0.27114494808729656,0.1996541104680132,0.019554167003006825,0.4057137780723052,0
16,0.3100870895606639,0.8576197412808864,0.2492417425314809,0.35623313046659455,0.21313167453631693,0.5680237987009475,0
48,0.339490848536494,-0.8753143373042523,0.18153636231914538,0.025645679442099275,0.05806919523068944,0.33021321330073033,0
15,0.19289608025034935,0.5279745511361632,0.30146711414839467,0.523774458655289,0.21816812720564913,0.10161692269465218,1
19,0.32074306354069443,0.9813335813093933,0.17217502534497825,0.562211902548244,0.16854526533075737,0.18905397389707437,1
31,0.3082614369543305,1.876729266203406,0.22463239334400578,0.20932889150808254,0.031459108636547,0.5721023910323532,1
51,0.5927659009005545,0.5653023870700271,0.08819428059278747,0.3388689344970115,0.1204136887265145,0.3983355234102604,1
23,0.7254230167255938,-0.36760478518497763,0.8565632991026467,0.08631396804169662,0.11827651351182156,0.2534970904142968,0
30,0.6410165476956766,-1.0174117256866089,0.6033383436692775,0.43235921827867574,0.13010633825198842,0.5879255134886218,1
2,0.17799505704804805,1.4633618382921842,0.07002597398281941,0.10281640124930719,0.10956956334639892,0.6800345448226778,0
7,0.5990390098426474,0.5898735484743535,0.6739911727676682,0.3126004809302071,0.20913517222470843,0.4748810698144631,0
3,0.641070229891258,-0.017580505264191606,0.7956303303780929,0.12115148013374846,0.2379967678875095,0.48160733622718455,1
4,0.07569095094060935,-1.2958546353774547,0.3493729494600924,0.4318656271631866,0.25990305382975787,0.40514107624120316,0
52,0.30199073874823174,-0.7449471607184424,0.38333841045994443,0.4980507864466354,0.24888509199284448,0.6688064357523079,0
51,0.5562110258527108,0.5050562310191492,0.8455509462480759,0.1624456205670569,0.22558272700992024,0.276853052947342,0
50,0.27680671081394587,0.28306641930072013,0.44838931536340093,0.39417487279433383,0.10730365139930176,0.6022561618370952,0
3,0.5967416428983424,-1.5570652471731632,0.6231489615155495,0.15283714900848636,0.03319133839273361,0.7472905789743659,0
4,0.4780729907305122,0.5060900452014627,0.14278437902964383,0.09552418686552212,0.5275208725024519,0.5812283302684965,0
17,0.5239143736312241,-1.254749158575968,0.08132550491329321,0.4161074649398714,0.12678608809948644,0.6691151010638322,1
34,0.7509777730311992,1.083207254881808,0.39537940616968686,0.3269318156643944,0.05507671309445969,0.1955167885702467,0
20,0.6099952282878447,0.16684473192396568,0.42163987408398523,0.16995431074675826,0.07324638241448869,0.7286546240898096,1
29,0.16743425630019226,-0.37073715899943993,0.5815954968663312,0.1707618870946724,0.0449237149082932,0.3649046062901102,0
10,0.24448625678126298,0.7921234712885382,0.1933508832903276,0.1013768017502278,0.12878137506599668,0.3842619849922605,1
44,0.4707059465536564,0.2827994307566278,0.5623367376067244,0.41328056661370616,0.10546861753093809,0.14353838121526688,1
19,0.2224583839351815,1.0599420868040148,0.5453702429358727,0.4250674921460267,0.2543269056966904,0.19951393367834824,1
4,0.4664557392450738,0.06438049071165385,0.688623031138839,0.2789671618040167,0.3731722202802018,0.3828854168610319,1
45,0.46298251273791974,0.11105549312457103,0.6667205276450151,0.16274471004010505,0.23832361148246992,0.6392203374080718,0
55,0.16139066745698208,-0.22820034607832712,0.4003110765992611,0.15169704762719094,0.3619593263424413,0.18381236125294434,0
0,0.41223457349890863,0.21037371421373066,0.527630563805044,0.1605659435967502,0.23430074699479966,0.2159300308017379,1
26,0.24896164246817984,1.3583607038314032,0.40554770720037175,0.2121446040760712,0.1451088564520821,0.2842000330234981,1
50,0.3099257432112632,-0.40221133604883513,0.4164540723009429,0.35785823846938497,0.06558355881650632,0.08334181316417696,1
43,0.4404317192911305,0.5183641194645087,0.30047277256790544,0.18353503270868254,0.1742624247731231,0.3206464735438137,0
52,0.6393270188151334,-0.7043548664063608,0.6040364174082993,0.2261308037423071,0.21635663468450073,0.2831338958335011,0
25,0.1702929021182023,-1.6533856941427594,0.8688376832447606,0.12816462367474976,0.270465074396378,0.27155670505307944,0
22,0.5819136000395031,0.16596699229608758,0.1355122678030026,0.0220922941402913,0.023265180049139658,0.2946264890274395,0
43,0.4662255444405105,0.29632433877553843,0.5829493157079013,0.15771913001582405,0.08589421629555162,0.1556742717317225,1
9,0.42219116669255957,-0.08804101555398726,0.5328592408331526,0.5676307528926623,0.13783404746578767,0.5873147013482806,1
14,0.3135219589716228,-1.196787976617789,0.5689958223982438,0.07980252018841329,0.20906676756327291,0.10484824897890968,0
36,0.4544176121829342,0.24344085971329707,0.23834588046353108,0.28547964895910216,0.054906048164090296,0.6837871647441248,0
40,0.1823988935768111,0.2130509073115567,0.13040028509437981,0.10923734145028029,0.40012127484991383,0.15777912212889783,0
7,0.30172541726117463,-0.7110245048740588,0.32952903796326544,0.258794189740915,0.17696400053277556,0.621065971088745,1
31,0.5617354279988198,-1.082793257178416,0.31962361253454075,0.05180978560128961,0.3195838096911459,0.4963954082209544,0
22,0.4695250246182681,-0.20191034216477385,0.6607449641234692,0.25499988219266106,0.43825614748621766,0.44767561953435264,1
30,0.5033478616702877,0.5223433974222148,0.5374595243871154,0.5248050746518451,0.49527749020928874,0.66052036670253,1
58,0.8821728549236667,0.3333237854335926,0.42473507251448495,0.11563737193910589,0.39500899177472926,0.4169832429274104,0
4,0.29050601754364014,-0.7046695982672625,0.41413436165628414,0.23990788643226874,0.09246566372506523,0.4567455956163522,0
60,0.5168411521816902,0.10954006801760595,0.7393833359450914,0.28807261445533505,0.29036354594867075,0.5057400368950103,0
27,0.21958662763759487,0.7097011243804536,0.39935148809529913,0.10968884934866788,0.3521589761622833,0.33214564204385894,0
47,0.7552420748600746,-0.9381325674134517,0.5939558659207006,0.08497110683967021,0.3140720010296848,0.74634662136092,0
25,0.33957587598672895,0.050524294434555174,0.8021248685310838,0.09337160226212511,0.15101498122982543,0.4173628356718206,1
18,0.3867456305258182,1.0717127841366985,0.5632104833148757,0.23798592590505074,0.11373019735896368,0.6113023781378234,1
47,0.09730121519154486,-1.0199457242351186,0.45795993755903935,0.0443235959077085,0.18292296958590373,0.5162503063314284,0
41,0.4442874804355149,0.9244210328396072,0.1356897817305607,0.6118415255876384,0.16752794300164162,0.29170297670205436,0
8,0.16103398331409433,1.295349961857908,0.21618010443365623,0.36711630082270863,0.7887534941264805,0.36332537904205975,1
43,0.7798793370168075,-0.1777644201367092,0.2997147226385005,0.5305382345367736,0.06640629780455717,0.5110487019697224,0
45,0.3465336890299259,-0.2744068952130245,0.7183623218823852,0.420824920587265,0.17349216459337813,0.4744984745796569,0
23,0.20796056747446334,0.8264755352156476,0.7273911696334305,0.10117597817814825,0.1303502961577022,0.6213170235796646,0
56,0.39344283195977764,-0.1489043000236153,0.46984188776631225,0.3359560358516546,0.17352770680770024,0.27572706619694864,0
39,0.27154214951600647,-1.8825013605560739,0.2113565640893389,0.2531231745809657,0.08807426106669176,0.28751440743448664,0
20,0.031231843326365794,-0.07903567575166359,0.49579260820480603,0.32460245370075386,0.22985193206245452,0.31949908166513163,0
0,0.38266483285406994,0.37632317455565023,0.5338389640836312,0.2882526313758484,0.03860337102222103,0.3568870686747864,1
41,0.18770567173189698,0.5920670828659744,0.3402899142826389,0.3938921448601918,0.2600025198726068,0.28483319403493046,1
12,0.3890274675200982,-0.7045033318015382,0.7385185744579529,0.6371415042874565,0.09437800756612087,0.2286864239303334,1
46,0.6946108270093655,-0.21584089557808675,0.7514477981586916,0.5472142523114639,0.38756506595679885,0.8191988786403884,0
32,0.6465362634435335,0.7815258113218396,0.36531023365230414,0.06335770264937818,0.05281079645492554,0.37205085311467734,1
28,0.6580143131548624,-0.04799889713066997,0.5194991081853253,0.2130557715607872,0.10179977018880994,0.5132692592584844,1
9,0.4121936902193911,-1.2229903951687309,0.3316992805824689,0.41451064023885476,0.1551370406458527,0.30699037117251404,0
43,0.38842143191342693,0.9901104076963008,0.3543622727365042,0.21703082043532054,0.5520416049260235,0.4041686863464921,0
10,0.14262505686406932,-0.17128881790179618,0.45834317506211086,0.12499750333665208,0.2223650418274163,0.6565662333056981,0
25,0.4807813005023385,0.8729750217451042,0.2743354470520682,0.4272412908644194,0.4248154472321945,0.532594320835406,0
51,0.6612844845360469,-1.1163653566932394,0.4321404957057764,0.46127368094157195,0.2886657854523668,0.21540346683616976,0
56,0.45656952468675815,-0.09678939807126796,0.6208803879072741,0.5157574184485212,0.18653553661996444,0.3234289252761882,0
60,0.8591969287045637,0.40778881894178787,0.17224554116364482,0.2058387089424263,0.07824144936341983,0.5601293731073269,0
58,0.3975405804809243,-0.06971588920079026,0.32367031054056017,0.4753308189885598,0.13835317662899632,0.5988083220667655,0
33,0.6453769926915457,-0.9464049618567943,0.6834010124895461,0.21975066255785666,0.21216372658448726,0.6892391843760621,1
12,0.2882841056598734,-1.9094426454748117,0.1595926744670511,0.1536319457130879,0.1667151566068802,0.5023709077256531,0
51,0.3162833311987883,1.218612103602688,0.5626913297876562,0.7772228257916671,0.17916220037215824,0.13809855374436936,0
48,0.26955038681941806,0.19843056152106006,0.3997527839321899,0.3007492786859547,0.3114924623677997,0.4680204375165551,0
60,0.21949410512421133,0.9334408422329106,0.4268589360122998,0.014960074961613397,0.15310014052250634,0.5873046657223416,0
39,0.6892237998308468,0.7429352794883594,0.47649152464109495,0.13871615279634197,0.08547675159044127,0.4436333260373946,1
8,0.12939420795670037,0.4774774608956633,0.06488035491875713,0.23416636880354105,0.09796562457763225,0.49284477676667715,1
30,0.1884494451185356,-0.25706988411765436,0.4304802256955078,0.30976851399169103,0.2213550656556336,0.3005314024798166,0
27,0.7940178715539082,0.3918135405113028,0.3049648215781466,0.1570013365405227,0.016102743111615046,0.3372479038692082,0
51,0.6317624308813884,1.1460295570965797,0.5845047629545633,0.4096634158752278,0.28245974957378533,0.32455321582412894,1
23,0.2962065090938901,0.06640874261900566,0.46203916087531444,0.46660549231070075,0.01731849352339809,0.1383509971605469,0
20,0.47686641797425305,1.5213608355193522,0.34549053285214526,0.5352698142657533,0.28470009814930725,0.09628827222074322,1
4,0.3356051308302144,-1.1995375091734848,0.3143971604406606,0.4083986775955532,0.06479508523097752,0.16827095755122543,0
50,0.6043831783816871,-1.2855268890099576,0.5951992404585594,0.1575873209289344,0.375741564813066,0.3746303925585533,0
46,0.24581600516272262,0.7904601716155152,0.8680592902698981,0.23376983851015304,0.24635893460379005,0.4670897221064062,0
2,0.19959288434482453,-0.6549943492167026,0.6306097125315328,0.21210914855548513,0.0828025765448681,0.3869542338359751,1
26,0.31478824390064114,1.6346695363430233,0.5734343659172305,0.5145282860620883,0.3866440856878478,0.3293760062516955,0
29,0.6875088660655856,1.069873096986355,0.1243523893790702,0.3135799754558256,0.3267169965697118,0.46116686862543155,1
28,0.13054860829462775,1.2700572054064334,0.4656991729031861,0.1166089580338907,0.6462362769996741,0.4604195651446332,0
56,0.5903054260739061,0.7075490444410005,0.6090564980576337,0.18179332567340561,0.09904944729465613,0.315423343309553,0
9,0.35030008937868035,-0.7372668989362355,0.23728982278685404,0.32163065498646193,0.1082336254761557,0.4000211473747045,0
18,0.25281470237760173,-1.3274732801081537,0.3254385979624712,0.14674063481868846,0.196025174488617,0.10622809881019958,0
11,0.6861919289006668,1.1962357353512176,0.6977724894275416,0.09798213218239249,0.13165007640005552,0.33843848167817536,1
14,0.18850455896219198,-1.1996545648096457,0.3602780371318609,0.18268581359943506,0.13988237804302975,0.24924432620305798,1
55,0.5562912027356295,1.2679085501820164,0.7597761008856933,0.1564123572395605,0.12723657204775574,0.6974453723027775,0
57,0.6769099186422184,0.5356918081834843,0.8800756491014813,0.1838180558655938,0.1036369087056725,0.6915212112435607,0
2,0.4534680228023067,-0.061002123056081436,0.709036402894607,0.41134227625710285,0.22559578542547237,0.07312174714767784,1
38,0.8696431060840204,0.35363814746824884,0.1691446650155557,0.09007886737397615,0.17451210328016975,0.7181171332009739,0
14,0.1718347723535788,0.37223274835927966,0.7784190956142151,0.35098138288035086,0.4492202569642167,0.195228528990857,1
11,0.21947427750307535,-0.16192831086966417,0.16483036722952366,0.21670624948954742,0.10096784809530811,0.6292279703781658,1
17,0.5124317187334779,1.1405497879354511,0.4557190618109419,0.33795295510280354,0.4601582679166417,0.33991767945699447,0
11,0.6483360272256244,1.1131206884796272,0.3680571817388696,0.5901768375699027,0.04734587160351065,0.3151530954056844,1
29,0.7575091124554799,0.12452744145675283,0.4497435337287744,0.36634882486005227,0.17339819975805887,0.19550875431301235,0
60,0.7449720645535816,-0.4799955093602437,0.6031693928144863,0.153447957559838,0.2559407637303399,0.3211641989579405,0
35,0.5219448273747294,1.044763235523433,0.2279291765172553,0.3514339991142608,0.13929019185947492,0.7163072560086042,0
44,0.6762107150674598,-1.6180483041110556,0.6907762539788919,0.26818980130190345,0.11883121078802902,0.17939882619219621,0
30,0.11534951713410682,0.35511408560905827,0.2984910652041995,0.3450884476282234,0.3530237820609522,0.8105833589229,1
0,0.2100344354553412,0.5916600865671373,0.4656752007064208,0.08228802665389721,0.07354006632102748,0.6223600780599472,1
5,0.1288351635397594,-0.6626814678224099,0.11505862059000341,0.13710260436395103,0.13159252131897792,0.4033647434991017,1
16,0.4204853610188494,0.7790283899501174,0.3117866005586233,0.5417887765838533,0.24771364996181613,0.3451096491021323,1
14,0.4728616371356171,-0.021108689053301335,0.26160372339421106,0.21137484903496828,0.04780422680417294,0.26745379534105135,1
51,0.17471281123985508,-0.4365600975592944,0.35855468692595494,0.11259078701653658,0.11590778792537938,0.9645700809929226,1
51,0.5183411453698454,0.7705786717309377,0.3215085354780343,0.4974423277623202,0.007288351525222286,0.16024899486483138,0
52,0.3463826358456664,-0.8685475429581994,0.3194069462132926,0.15133440148181376,0.04045082490511658,0.36308019256168184,0
38,0.38491495936348735,0.6953546692511036,0.41997568155462445,0.16640105495627744,0.08661827550472956,0.5580650590840871,0
33,0.48569940947011475,-1.5858769710554048,0.09675177349485982,0.19325323970105276,0.19713645296058316,0.5503995445211608,0
39,0.4012470131345144,0.2285635573849573,0.48563679307884966,0.442386170813136,0.16254201142735353,0.6632012817137002,0
24,0.38056067813521993,0.03507516497079545,0.8202037042380138,0.13876687673468213,0.2935755897866772,0.533516280170211,0
40,0.11607088183084162,-0.4317566134926083,0.26294640467452685,0.1324865483278142,0.09109351003707296,0.3337132767252292,0
48,0.15495019920682437,0.31169989431120887,0.6766149239694799,0.046298245671328335,0.3311264610292032,0.42682008597842114,1
46,0.10327588448598847,-0.06365610349423023,0.4476058011157728,0.34754616979117087,0.5785631840934707,0.3431846530840912,0
37,0.22343076038742635,0.8437565018444375,0.6284299069955217,0.1544169890424188,0.251823401846466,0.5318788147341637,0
3,0.6239166422180786,0.44812079104274805,0.31815982610228744,0.2440381357574718,0.1378439510757072,0.28744401196341796,1
44,0.2457130478118699,0.36215538629948213,0.3925483169985732,0.08520858054378193,0.13448447615001788,0.720164999511083,1
22,0.3182490877112753,0.23348896284816376,0.6483010917574127,0.14930010041661732,0.4893701010383622,0.35816809060463783,1
45,0.4735026093224736,-0.3777331652376337,0.4304192397347509,0.12493919720892513,0.04523670041702599,0.5411085305651292,0
32,0.37618209846891154,-0.24144283998055782,0.26208556926557264,0.30778542658359026,0.08021591032019987,0.18548520907675423,1
53,0.27081083219671953,0.19857267217671137,0.3161633107791372,0.25874787084855577,0.30003988401538706,0.897843980012475,0
20,0.46929306829826506,-0.13868758968570882,0.5364163592484649,0.08514252187749057,0.43984802603675066,0.10562482999722408,0
56,0.4524685412415279,0.8891622643463967,0.6714044135518664,0.6041906685724062,0.19414942521844777,0.4695010359656365,1
51,0.5778420936499549,0.07476015163500234,0.595750697635507,0.37833934915335754,0.0030142533316417607,0.4022818811643626,1
20,0.2711136666651416,0.3007732862601049,0.29103116482325797,0.33598103008039143,0.24494757402281975,0.8264544516213539,0
29,0.3459588246278006,-1.1221471471164488,0.6221411827279872,0.3106354469281674,0.05784145434003286,0.4806760027396199,0
32,0.3481048644403519,0.754584217648302,0.4146457951519895,0.07283569852696709,0.3036951129058439,0.2684495666777716,0
46,0.22920061761885643,-0.46493887493947483,0.22795662804971525,0.12039340932593146,0.10956359170199452,0.420684273753976,0
42,0.04836813421807953,-0.834122865837371,0.7081942379553375,0.016438076634684873,0.13863433219057886,0.416006569150694,1
51,0.4730592800467588,1.3169488072900573,0.32535566851247494,0.18228913703576696,0.16095800414515365,0.6393110573222077,0
22,0.6665246744927337,0.5580972179460733,0.7254409316376512,0.4428858558271224,0.346754808035494,0.3617864747880845,0
30,0.4260351026966213,0.7816765751134203,0.5918513357697615,0.6153612649416503,0.10936791739613017,0.42604481252101095,0
26,0.36397887817617347,0.36359694632585415,0.7436204307030801,0.07550314202954185,0.5520484192378109,0.10799748922284018,0
55,0.24402304159079127,-0.07452063672296884,0.6257317094740966,0.11827523632617448,0.3675673352243465,0.6604082079904315,1
18,0.6534245990876858,-0.2236832064450107,0.6977855421915755,0.2173620546885089,0.1907202073452504,0.09048774496894725,1
35,0.08958587191266498,0.6232881483653361,0.22545028249400384,0.41689112247654997,0.49003243557220555,0.10680606511429792,1
7,0.6284994808446309,0.9060152337906344,0.5721305444510804,0.3231645087662947,0.054495626959685774,0.2258481258396037,1
51,0.6571650919357589,-0.054546998340676715,0.7159286867014304,0.12107531227461227,0.16693108681702215,0.1326287723178514,0
23,0.35978475920854,1.6580342917606412,0.20413864467263415,0.32142010391594533,0.13242546027900196,0.4749846769742518,1
20,0.2236381476003835,-0.15785483976864761,0.5313621472610737,0.48437867352177316,0.4265178404507606,0.36649123741741674,1
35,0.5214047763864684,-1.1152067559119778,0.24564842671435747,0.5872334205840388,0.11695301697129831,0.2588514443857654,0
30,0.5255995294486876,-1.3772181927951817,0.3124471392560122,0.6274404070741494,0.12040762545699492,0.45497515582715786,0
51,0.44442618468594736,-1.3502202943034616,0.6630102000704771,0.12445641312247724,0.08361737947533832,0.5337794126892875,0
32,0.0976746145674576,-0.33104943405799586,0.6372552173414415,0.35024944479999365,0.18976033872279893,0.37385438977775987,0
31,0.6821181747206633,-0.18561441689022642,0.5016289611028341,0.08731433424444623,0.21559383575466937,0.398135088118531,0
6,0.3200358250358948,0.5460797101439133,0.07788562473610862,0.23200236521505743,0.02312607097244787,0.4821495912853079,0
